"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"1","1_73_4",0,0.0133448589133403,0.0583643594310301,0.0583643594310301,0.461185393252606,0.52579504063903,0.281435575157164,0.473895820828518,0.450649171044792,0.678770257141732,0.943355377802921,0.815946842391615,0.133441250706192,0.402642223533546,0.934962825911306,0.313955460889129,0.731800083205478,0.43067449949312,0.00911477857704721,0.0994662819741439,0.786317937021442,0.271096898969503,4,54,FALSE
"2","1_89_7",0,0.0144525877467577,0.0579017430218701,0.0579017430218701,0.344245082236306,0.40951868460934,0.809174644874129,0.0235080875023694,0.448938165193763,0.639839963937052,0.930857125469585,0.919001163259978,0.181401715594481,0.402564453236285,0.985700277250595,0.321399291915747,0.620934265230986,0.418346467380558,0.0778259687777734,0.0934314770941235,0.805100264881925,0.269885882435485,4,54,FALSE
"3","1_92_4",0,0.0163298889980814,0.0578016355920526,0.0578016355920526,0.344245082236306,0.40951868460934,0.477022336045571,0.0235080875023694,0.448938165193763,0.639839963937052,0.930857125469585,0.919001163259978,0.284791253527865,0.504934999882931,0.985700277250595,0.389762296500693,0.620934265230986,0.418346467380558,0.11715750367578,0.0934314770941235,0.805100264881925,0.269885882435485,4,54,FALSE
"4","1_98_4",0,0.0136974053835982,0.0559995357629148,0.0559995357629148,0.087511143660949,0.552399291814124,0,0.247592063017985,0.892139047510452,0.349544459816713,0.67117959964061,0.661786442190586,0.117389088446559,0.458808815777782,0.722248130851669,0.164109320978659,0.67135230395458,0.403775607403506,0,0.0702050110464957,0.656249100096005,0.151254479858969,4,54,FALSE
"5","1_126_8",0,0.197076606557685,0.0466352204496299,0.0466352204496299,0.247213493673714,0.387322801443237,0.82165635850567,0.195734414555177,0.173364547065069,0.16131443168889,0.611545726426864,0.839047498714251,0.610948596424353,0.515271095357955,0.535096727614666,0.984367229104393,0.620359627190333,0.365344509639293,0.230488570087228,0.0529285136693413,0,0.068310551030069,3,44,FALSE
"6","1_127_8",0,0.0602110526899047,0.0475373858103931,0.0475373858103931,0.68175050425638,0.570954221254361,0.937941154558421,0.18925466849815,0.269610405903905,0.138098817678747,0.789040550398088,0.66552215641877,0.80493735444603,0.496297147428354,0.592491802845771,1,0.926447871835629,0.363435439719861,0.204765438121737,0.0516906399518709,0.0925729404725949,0.074589242823995,3,44,FALSE
"7","1_129_11",0,0.0561722115402583,0.0477410357937914,0.0477410357937914,0.373854164074909,0.254779897216296,0.726880363611968,0.0900519998118642,0.245680124010883,0.19031551986905,0.558312067171596,0.902958216859464,0.42707198305529,0.491165559637914,0.715820216325363,0.793165945169777,0.83474597541527,0.534193621140411,0.230774888803289,0.062360169484854,0.336376409385942,0.102138303385945,3,44,FALSE
"8","1_132_8",0,0.0657899717448206,0.0474264622242234,0.0474264622242234,0.373854164074909,0.254779897216296,0.726880363611968,0.00787476004690857,0.145542825762575,0.216989740651138,0.558312067171596,0.902958216859464,0.42707198305529,0.491165559637914,0.891182097685494,0.956891104703324,0.83474597541527,0.534193621140411,0.230774888803289,0.0929190172450652,0.358261712128444,0.0736546784571602,3,44,FALSE
"9","1_138_2",0,0.0510010492477521,0.0478141313717935,0.0478141313717935,0.373854164074909,0.11373236022358,0.600368520559274,0.0900519998118642,0.245680124010883,0.19031551986905,0.558312067171596,0.902958216859464,0.0587946424520498,0.258371787579443,0.715820216325363,0.793165945169777,0.83474597541527,0.502430376332426,0.0974345931479561,0.0492421088039521,0.336376409385942,0.102138303385945,3,44,FALSE
"10","1_143_4",0,0.0513080779924321,0.047876639653923,0.047876639653923,0.391590635481456,0.16209721023921,0.923876844661935,0.0989090068680125,0.258616457743287,0.1343141737,0.366985873483523,0.90411387982478,0.392689455397865,0.390054666292774,0.748440898430373,0.873341709017869,0.63626624626568,0.480721644347878,0.172896735537312,0.047933563758017,0.507385893757543,0.106018533848537,3,44,FALSE
"11","1_144_9",0,0.0154875228943407,0.0540616094407866,0.0540616094407866,0.288594605407054,0.372664166849721,0.675826274980336,0.239777923918426,0.255115982594842,0.329053425419167,0.719144821609335,0.744062282116363,0.286365937045176,0.779332986194254,0.951223461580385,0.413254416346741,0.570561527459363,0.492978982028333,0.146973942414961,0.0961006186973373,0.989782045412571,0.131565168079946,4,54,FALSE
"12","1_147_5",0,0.0343536665597686,0.0483723495293451,0.0483723495293451,0.556852248643335,0.352936194500402,0.913318669896886,0.0515193719210479,0.0560496755875548,0.152537382526652,0.651612639771249,0.810109038029602,0.263108600535057,0.450094746830982,0.845780591872545,0.465168655336248,0.709223638761555,0.616939959376356,0.170949392660573,0.0974554274964243,0.368421283115499,0.124015579268702,3,44,FALSE
"13","1_150_2",0,0.0416080651702647,0.0483102189213073,0.0483102189213073,0.105778954959679,0,0.620292948051333,0.0515193719210479,0.0560496755875548,0.152537382526652,0.633461546774611,0.941265568398909,0.080270580673631,0.3554017059092,0.845780591872545,0.465168655336248,0.445578459961077,0.587866361465286,0.101195678198252,0.0974554274964243,0.368421283115499,0.124015579268702,3,44,FALSE
"14","1_150_3",0,0.0181810453024304,0.0541163600309753,0.0541163600309753,0.288594605407054,0.372664166849721,0.675826274980336,0.309829057598473,0.255115982594842,0.329053425419167,0.719144821609335,0.744062282116363,0.286365937045176,0.779332986194254,0.855465530216023,0.413254416346741,0.570561527459363,0.492978982028333,0.146973942414961,0.0961006186973373,0.989782045412571,0.131565168079946,4,54,FALSE
"15","1_154_11",0,0.0516569350663139,0.0473813081688306,0.0473813081688306,0.403483271950058,0.222956806066469,0.902910214006151,0.0279550234132081,0.269610405903905,0.138098817678747,0.572558127755105,0.819637851715624,0.223374396128834,0.550016489947407,0.829980179115451,1,0.918576774639633,0.383573996291561,0.167632536171433,0.0646272702820406,0.401170933045083,0.074589242823995,3,44,FALSE
"16","1_155_9",0,0.113318146850782,0.046902577392716,0.046902577392716,0.346877712516122,0.443380467330805,0.647428591171628,0.126032050560863,0.120283624992151,0.152595332413045,0.518437522094359,0.818842526483738,0.12138464853374,0.23053286855032,0.86064291000443,0.983453014675845,0.916609000282026,0.415730893903055,0.0279655561389555,0.0880699864218281,0.521391028549821,0.0884260134152097,3,44,FALSE
"17","1_155_10",0,0.0589313901822262,0.0475590914870036,0.0475590914870036,0.369339059604874,0.211840457706949,0.976879905637502,0.171760090310996,0.0460778003156151,0.0140165205410835,0.602774094579942,0.857039942656062,0.525659266661422,0.693265501803438,0.657864020843174,0.815538101143684,0.716877903630916,0.462073082081817,0.222684482375706,0.0447022214451581,0.373321669781147,0.0469284917695932,3,44,FALSE
"18","1_157_3",0,0.0506155503863772,0.047815528879062,0.047815528879062,0.385905952293547,0.11373236022358,0.600368520559274,0.0900519998118642,0.245680124010883,0.19031551986905,0.558312067171596,0.902958216859464,0.0587946424520498,0.258371787579443,0.715820216325363,0.793165945169777,0.83474597541527,0.502430376332426,0.0974345931479561,0.0492421088039521,0.336376409385942,0.102138303385945,3,44,FALSE
"19","1_159_7",0,0.054369716370143,0.0477255196961343,0.0477255196961343,0.559130408586503,0.742355218060192,0.661641099648854,0.376795553082569,0.234462964022479,0.148029028190065,0.988376130902861,0.586245240851142,0.464576519639609,0.856369292483243,1,0.980399072886141,0.578000430125667,0.335927086662524,0.141235365308389,0.0906153781718155,0.541972359458258,0.0528826298660072,4,54,FALSE
"20","1_160_5",0,0.0432602676115389,0.0483129116768557,0.0483129116768557,0.189023104679715,0.222956806066469,0.902910214006151,0.0100773499171115,0.227231623464551,0.131281012626129,0.632677711534577,0.850283732967416,0.223374396128834,0.550016489947407,0.798931078824011,0.586096355443373,0.607242762182506,0.383573996291561,0.167632536171433,0.0646272702820406,0.335507534155039,0.0977471372911182,3,44,FALSE
"21","1_161_1",0,0.0367014838871829,0.0483167859875617,0.0483167859875617,0.294100748774306,0.352936194500402,0.913318669896886,0.0515193719210479,0.0560496755875548,0.152537382526652,0.491179010852,0.968872139465713,0.263108600535057,0.450094746830982,0.845780591872545,0.465168655336248,0.600575523420293,0.616939959376356,0.170949392660573,0.0974554274964243,0.368421283115499,0.124015579268702,3,44,FALSE
"22","1_161_3",0,0.0989054372843387,0.0468159566772082,0.0468159566772082,0.575952128912811,0.0924469220985377,0.885770155984063,0,0.120283624992151,0.152595332413045,0.518437522094359,0.988914522744146,0.0745090917301945,0.0701832458471624,0.855500578334177,0.983453014675845,0.916609000282026,0.494654709124444,0.105913230643267,0.0712996648003716,0.521391028549821,0.0884260134152097,3,44,FALSE
"23","1_162_3",0,0.0452554135757132,0.0479604333904372,0.0479604333904372,0.849382673654245,0.887643166216262,0.902376157091701,0.367187355758673,0,0.135921337013045,0.984632219710188,0.570048172751929,0.662919057851266,0.735132218370297,0.989419345043057,0.512935952556884,0.744732466224424,0.389077336011636,0.0908600954072306,0.0316664341861613,0.609355077007298,0.0822727553613943,2,20,FALSE
"24","1_162_8",0,0.092096031605775,0.046984189048209,0.046984189048209,0.547584324229392,0.0967040097275629,0.828689829038838,0.0900519998118642,0.245680124010883,0.160139369928737,0.526412431109807,0.97172326162792,0.0713662018745655,0.107820954164721,0.715820216325363,0.793165945169777,0.900236395285232,0.496209842644294,0.10421750314961,0.0492421088039521,0.336376409385942,0.102138303385945,3,44,FALSE
"25","1_163_2",0,0.11838532466477,0.0468297951363875,0.0468297951363875,0.403483271950058,0.222956806066469,0.814858638974535,0.00973237509753259,0.269610405903905,0.138098817678747,0.572558127755105,0.819637851715624,0.223374396128834,0.507910182972237,0.829980179115451,1,0.918576774639633,0.383573996291561,0.167632536171433,0.10684344671813,0.401170933045083,0.074589242823995,3,44,FALSE
"26","1_163_11",0,0.102292184206373,0.0468856548719059,0.0468856548719059,0.575952128912811,0.0924469220985377,0.885770155984063,0.121272600595403,0.120283624992151,0.152595332413045,0.518437522094359,0.988914522744146,0.0745090917301945,0,0.824288898658155,0.983453014675845,0.916609000282026,0.494654709124444,0.105913230643267,0.119521568054842,0.434427880560922,0.0884260134152097,3,44,FALSE
"27","1_164_9",0,0.0942572785122087,0.0469180656495132,0.0469180656495132,0.596565662843033,0.267333624747541,0.818317355758197,0.065428296843219,0.359056556533682,0.114183724587428,0.527242954750892,0.950045812572716,0.330626590787274,0.368825583179228,0.80131647873336,0.661708135964586,0.945626710771918,0.828426595048434,0.201724881265139,0.0733244145918806,0.33522044060591,0.117865599347192,3,44,FALSE
"28","1_164_11",0,0.0559098127796196,0.0477021905314971,0.0477021905314971,0.972911269823446,0.759428930380925,0.987554751755602,0.367187355758673,0.114503783351835,0.135921337013045,0.970835985495612,0.425386385580651,0.821257142858865,0.735132218370297,0.78590425890243,0.773802111303014,0.988110167271561,0.388915455483157,0.137476327708295,0.0316664341861613,0.757559742123466,0.0774913655578592,2,20,FALSE
"29","1_165_8",0,0.0698300144178718,0.0473617192548819,0.0473617192548819,0.523383404587882,0.671736144944509,0.892282886144826,0.232987456658939,0.327541333660657,0.0178547550190858,0.511443767967084,0.78185964335822,0.744655316697479,0.549695121915935,0.614348885283,0.855799203786848,0.978162206851785,0.43900264814553,0.274466119938842,0.0673364714487951,0.440288808702597,0.0821101496391551,3,44,FALSE
"30","1_165_10",0,0.126040905587493,0.0468208868966168,0.0468208868966168,0.403483271950058,0.222956806066469,0.73520713726746,0.0320348326024751,0.0895934558977539,0.138098817678747,0.572558127755105,0.819637851715624,0.223374396128834,0.4509187323588,0.878191799783265,1,0.918576774639633,0.383573996291561,0.167632536171433,0.118637841733432,0.401531887026935,0.074589242823995,3,44,FALSE
"31","1_166_3",0,0.104973461937347,0.0467581944917509,0.0467581944917509,0.410338301227728,0.287730077272412,0.868670417880202,0.0883108726245667,0.0115276288328791,0.147025364396099,0.620189840710358,0.873424670289338,0.329783074233972,0.389511854457965,0.852468443840544,0.826202760476889,0.760053595046456,0.606010040973007,0.166192896811948,0.126732859000528,0.476328093118812,0.0758233362574085,3,44,FALSE
"32","1_166_6",0,0.037278936942286,0.0483408399955503,0.0483408399955503,0.294100748774306,0.352936194500402,0.913318669896886,0.0515193719210479,0.0560496755875548,0.152537382526652,0.491179010852,0.835940537015283,0.263108600535057,0.450094746830982,0.845780591872545,0.465168655336248,0.600575523420293,0.616939959376356,0.170949392660573,0.0974554274964243,0.368421283115499,0.124015579268702,3,44,FALSE
"33","1_166_7",0,0.101794633351059,0.0469327864643453,0.0469327864643453,0.353249890042109,0.470876737519936,0.214208637038465,0.161078612500033,0.733373246354026,0.131395666530852,0.514390886687923,0.749579438520876,0.320569133577387,0.416838052645841,0.708659883744401,0.987130047511733,0.64948111876966,0.397570871928713,0.0325391711064886,0.0365759545637694,0.425414265519609,0.0842960872361637,3,44,FALSE
"34","1_168_2",0,0.0472006629428959,0.0477903748626392,0.0477903748626392,0.423415756395862,0.0862230746893965,0.673698369811979,0.0151162956359096,0.245680124010883,0.19031551986905,0.46201869468744,0.993876539542826,0.21682512794228,0.206230708728967,0.964367307731667,0.793165945169777,0.818918692493011,0.703706736122077,0.0498032511796057,0.0848636398311029,0.336376409385942,0.102138303385945,3,44,FALSE
"35","1_168_11",0,0.0488436787812091,0.0473736315366643,0.0473736315366643,0.410338301227728,0.287730077272412,0.868670417880202,0.0883108726245667,0.0115276288328791,0.147025364396099,0.618306331547958,0.873424670289338,0.329783074233972,0.389511854457965,0.852468443840544,0.826202760476889,0.489060686442948,0.606010040973007,0.166192896811948,0.126732859000528,0.476328093118812,0.0758233362574085,3,44,TRUE
"36","1_169_3",0,0.130125552855854,0.0466417216984627,0.0466417216984627,0.256590944671991,0.352936194500402,0.83998882064418,0.166891406044484,0.149901572727844,0.159559021831951,0.587472383336156,0.968872139465713,0.263108600535057,0.502235825681457,0.597233500466241,0.880527514310744,0.616402806342552,0.616939959376356,0.170949392660573,0.0618338964692734,0.0736842566778671,0.0794515566988951,3,44,FALSE
"37","1_169_6",0,0.0832034520741516,0.0472180249619203,0.0472180249619203,0.466751352204663,0.361680111895757,0.408743224823222,0.0899383774010551,0.235012842961842,0.033878390684369,0.477513317126259,0.96583475442458,0.737007146757351,0.724442362782364,0.89438291617928,0.825810253041031,0.825725934211009,1,0.0495713317061325,0.0824425938471853,0.165338826780507,0.104313747541448,3,44,FALSE
"38","1_170_2",0,0.127425782491891,0.0467830912270007,0.0467830912270007,0.362493225467045,0.302028083551871,0.745336338424604,0.116728910614599,0.585352821488009,0.152401351220734,0.660874402890793,0.797822496448609,0.421537639925317,0.552928596701207,0.571076316142175,0.954083215477903,0.620171407181926,0.833016738799607,0.159018141972758,0.115239612587696,0.712062018429274,0.04939045063868,3,44,FALSE
"39","1_170_3",0,0.0949944535712853,0.0469282728590594,0.0469282728590594,0.596565662843033,0.267333624747541,0.818317355758197,0.065428296843219,0.359056556533682,0.114183724587428,0.527242954750892,0.950045812572716,0.330626590787274,0.368825583179228,0.80131647873336,0.661708135964586,0.945626710771918,0.681153991720757,0.201724881265139,0.0733244145918806,0.33522044060591,0.117865599347192,3,44,FALSE
"40","1_170_10",0,0.110260560061367,0.0467084966999869,0.0467084966999869,0.393407913201373,0.0862230746893965,0.673698369811979,0.0151162956359096,0.320761641723114,0.195932831362272,0.539053392674765,0.993876539542826,0.21682512794228,0.206230708728967,0.964367307731667,0.874736519829314,0.831580518854261,0.703706736122077,0.0498032511796057,0.0848636398311029,0.100586788317987,0.0664870853617492,3,44,FALSE
"41","1_171_11",0,0.13793329176684,0.0466901814345735,0.0466901814345735,0.12583547627474,0.139565698675699,0.648292580436522,0.166891406044484,0.149901572727844,0.159559021831951,0.497424985731764,0.88480832830693,0.226081822500523,0.502235825681457,0.597233500466241,0.880527514310744,0.714288310487046,0.686353380655553,0.0740324794703939,0.0618338964692734,0.0736842566778671,0.0794515566988951,3,44,FALSE
"42","1_173_6",0,0.0753251160241643,0.0473106763238551,0.0473106763238551,0.314866469792993,0.504015796674619,0.897234863780781,0.150345297832702,0.411977603883224,0.0374145936314127,0.475260369984789,0.558608159502281,0.572018364913168,0.276412927278955,0.633226367267663,0.952110006156073,0.533778983381428,0.352953047760822,0.231561363211708,0.0272281417697309,0.417553144956808,0.0972123326822055,3,44,FALSE
"43","1_173_7",0,0.0995366379258968,0.0467307757151368,0.0467307757151368,0.393407913201373,0.160808286104292,0.690526996114964,0.0151162956359096,0.320761641723114,0.195932831362272,0.539053392674765,0.993876539542826,0.16576001878961,0.126550408689902,0.964367307731667,0.874736519829314,0.831580518854261,0.703706736122077,0.0293083273088548,0.108958804772753,0.100586788317987,0.0664870853617492,3,44,FALSE
"44","1_176_3",0,0.0685973163850203,0.0469271390054269,0.0469271390054269,0.314866469792993,0.504015796674619,0.897234863780781,0.0421620960860233,0.339004834175997,0.164229183742626,0.475260369984789,0.558608159502281,0.572018364913168,0.276412927278955,0.898139119614262,0.890211217054646,0.533778983381428,0.352953047760822,0.231561363211708,0.0926126721376331,0.163980059563601,0.0726321348342803,3,44,FALSE
"45","1_176_4",0,0.120310725583591,0.0466887402230813,0.0466887402230813,0.393407913201373,0.155253664892567,0.988660629089963,0.0151162956359096,0.320761641723114,0.195932831362272,0.539053392674765,0.993876539542826,0.288790568913238,0.126550408689902,0.964367307731667,0.874736519829314,0.831580518854261,0.703706736122077,0.0976050600489061,0.108958804772753,0.100586788317987,0.0664870853617492,3,44,FALSE
"46","1_177_2",0,0.122660919430074,0.0467846483223544,0.0467846483223544,0.410338301227728,0.287730077272412,0.613879333905114,0.129615664007314,0.0115276288328791,0.147025364396099,0.620189840710358,0.873424670289338,0.329783074233972,0.374902684597375,0.816846130759599,0.826202760476889,0.760053595046456,0.606010040973007,0.166192896811948,0.0820553354073703,0.476328093118812,0.0758233362574085,3,44,FALSE
"47","1_177_5",0,0.142992522211703,0.0466378360766727,0.0466378360766727,0.256590944671991,0.352936194500402,0.83998882064418,0.166891406044484,0.149901572727844,0.159559021831951,0.587472383336156,0.968872139465713,0.487366204965346,0.502235825681457,0.597233500466241,0.880527514310744,0.616402806342552,0.616939959376356,0.193960343556088,0.0618338964692734,0.0736842566778671,0.0794515566988951,3,44,FALSE
"48","1_179_10",0,0.0422535201323121,0.0481006158044584,0.0481006158044584,0.31734825924315,0.287730077272412,0.868670417880202,0.0883108726245667,0.0115276288328791,0.151434978851559,0.516981176823672,0.949782645630438,0.329783074233972,0.389511854457965,0.852468443840544,0.537375476424405,0.632471137722082,0.61475397565656,0.166192896811948,0.126732859000528,0.476328093118812,0.114377130645344,3,44,FALSE
"49","1_180_2",0,0.0469396516770648,0.0476527207761803,0.0476527207761803,0.256590944671991,0.938847795599527,0.770961242905837,0.166891406044484,0.149901572727844,0.159559021831951,0.587472383336156,0.968872139465713,0.562411391685479,0.989101273367979,0.597233500466241,0.880527514310744,0.616402806342552,0.616939959376356,0.165553420941827,0,0.0736842566778671,0.0794515566988951,3,44,FALSE
"50","1_181_7",0,0.113250240132854,0.0467970442352974,0.0467970442352974,0.160973003860815,0.232989965426757,0.841538895482099,0.0309108470425938,0.168016817170298,0.134158509379616,0.69031583995624,0.918720422625938,0.130582820402546,0.250284866797456,0.649572397433414,0.696722460565537,0.495457542261637,0.761264563547772,0.143048522409305,0.0879257834522803,0.233341315632924,0.101474796557663,3,44,FALSE
"51","1_181_8",0,0.0861450596595503,0.0468847578764383,0.0468847578764383,0.314866469792993,0.435533740791993,0.821233812609562,0.0532892360318266,0.339004834175997,0.164229183742626,0.475260369984789,0.558608159502281,0.626032757035569,0.211397596241963,0.862567829152122,0.890211217054646,0.533778983381428,0.522142356494118,0.256181754257517,0.0733078619175451,0.137419385638081,0.0726321348342803,3,44,FALSE
"52","1_182_7",0,0.114704781530329,0.0466558692012897,0.0466558692012897,0.547451425836505,0.411933009184859,0.850129001311202,0.0883108726245667,0.223297201699603,0.186151337871072,0.441454653519529,0.991871422484861,0.496599064785971,0.206430816682527,0.852468443840544,0.865029767978839,0.94127278483663,0.707426275342865,0.163320402297876,0.126732859000528,0.262060497308187,0.0683543355493209,3,44,FALSE
"53","1_182_10",0,0.0490189582810838,0.0477666982848777,0.0477666982848777,0.256590944671991,0.991012689381919,0.770961242905837,0.166891406044484,0.149901572727844,0.159559021831951,0.587472383336156,0.968872139465713,0.688477896191206,0.989101273367979,0.597233500466241,0.880527514310744,0.616402806342552,0.616939959376356,0.165553420941827,0,0.0736842566778671,0.0794515566988951,3,44,FALSE
"54","2_120_3",0,0.0131688989733283,0.0537456442637167,0.0537456442637167,0.341356848101496,0.569843594034962,0.474975545805409,1,0.400673782410632,1,0.86048531213552,0.687255087075627,0.400270321150586,0.977627862536721,0.896576741164056,0.585066022661377,0.326752838621669,0.232542780191893,0.0665519099710052,0.999363670528381,0.304478316303958,0.70835853509327,4,54,FALSE
"55","2_133_9",0,0.0213304845816606,0.0518198809727178,0.0518198809727178,0.488195031379551,0.558357028736059,0.982307557700874,0.322948349860279,0.854115745233823,0.162244388684006,0.958642936281638,0.793100891727782,0.292699046594348,0.555446465232658,0.84717933247511,0.665130152616929,0.491853917489873,0.28627615937063,0.0885598147465792,0.403989575464164,0.448653007988492,0,4,54,FALSE
"56","2_142_9",0,0.018180607844815,0.0513571031936561,0.0513571031936561,0.434598240252473,0.520156925029979,0.937875199248761,0.868044134136551,0.496009898960571,0.552462052027898,0.862157878952184,0.746094183828468,1,0.767619350226628,0.974275857345138,0.782229113085867,0.555040675867238,0.1925765037529,0.105619099625749,1,0.495344366272571,0.188646359119461,4,54,FALSE
"57","2_143_8",0,0.0214924236588452,0.0501727074710571,0.0501727074710571,0.59540716378708,0.534764606500987,0.861039577471403,0.324247067084743,0.21590030625612,0.451691857818501,0.87709566302593,0.747618192502349,0.125766796754417,0.739902089335012,0.560385050565364,0.619154975057232,0.675913156992231,0.358807659347879,0.155166660679222,0.518749370869071,0.738717649430934,0.178604305871837,4,54,FALSE
"58","2_149_2",0,0.0205489686758122,0.0501042782814983,0.0501042782814983,0.532911510660934,0.534764606500987,0.861039577471403,0.324247067084743,0.21590030625612,0.451691857818501,0.87709566302593,0.946288967801262,0.125766796754417,0.739902089335012,0.560385050565364,0.619154975057232,0.598299452239269,0.424444180005778,0.155166660679222,0.518749370869071,0.738717649430934,0.178604305871837,4,54,FALSE
"59","2_150_1",0,0.13320838230094,0.046634389956134,0.046634389956134,0.996868249291358,0.466642245124731,0.831100034418581,0.0829994797097651,0.133418198950565,0.122653087650444,0.832080947405399,0.968759784059407,0.235937935459294,0.0896308237209721,0.349801917545139,0.935926716984608,0.731964788738466,0.284766152899212,0.304059822886981,0.539299156403361,0.445362321421747,0.0850426393795364,2,20,FALSE
"60","2_155_6",0,0.133442992901647,0.0466319824443957,0.0466319824443957,0.996868249291358,0.466642245124731,0.831100034418581,0.0829994797097651,0.133418198950565,0.122653087650444,0.855466904726693,0.968759784059407,0.235937935459294,0.0896308237209721,0.349801917545139,0.935926716984608,0.731964788738466,0.284766152899212,0.304059822886981,0.539299156403361,0.445362321421747,0.0850426393795364,2,20,FALSE
"61","2_160_11",0,0.046463920874068,0.0478813953108628,0.0478813953108628,0.990902211881902,0.531569419265191,0.855051668581373,0.275997549564038,0.199403884878455,0.101886137744479,0.899425202915051,0.865142473458516,0.137091105639302,0.609847836269998,0.518268423961319,0.935926716984608,0.89107288364028,0.355762495525766,0.0994774046181484,0.522859328079476,0.68004658377433,0.0850426393795364,2,20,FALSE
"62","2_161_3",0,0.0300897286348623,0.0487997599753746,0.0487997599753746,0.058058484362448,0.597031110789803,0.997669790288204,0.372727095782499,0.160878606509536,0.112279585464764,0.944501018123242,0.513654153287282,0.589227301054372,0.741847846822695,0.268581292306217,0.870046180115629,0.355175034308045,0.429246085431274,0.292570370621777,0.455896071511953,0.894785584727001,0.0609928900003228,4,54,FALSE
"63","2_162_4",0,0.0315398461422604,0.0485744464819111,0.0485744464819111,0.437414360431255,0.578683987351163,0.710234214457527,0.324702910001513,0.198931050388007,0.175156036294353,0.853193435396456,0.607265711141758,0.0499153630614035,0.878987095134358,0.396522572311785,0.66767086339823,0.412274418392657,0.347333562786239,0.401480670654753,0.484436187630867,0.516332757300485,0.140803134391134,4,54,FALSE
"64","2_166_5",0,0.0499556760402078,0.0478534625886409,0.0478534625886409,0.990902211881902,0.531569419265191,0.97090563188045,0.237033261214057,0.199403884878455,0.101886137744479,0.899425202915051,0.865142473458516,0.137091105639302,0.394536429091819,0.518268423961319,0.935926716984608,0.89107288364028,0.355762495525766,0.0994774046181484,0.553597840369332,0.68004658377433,0.0850426393795364,2,20,FALSE
"65","2_167_9",0,0.0315828652257463,0.0485745853418247,0.0485745853418247,0.437414360431255,0.578683987351163,0.710234214457527,0.324702910001513,0.220899376351738,0.175156036294353,0.853193435396456,0.607265711141758,0.0499153630614035,0.878987095134358,0.396522572311785,0.66767086339823,0.412274418392657,0.347333562786239,0.401480670654753,0.484436187630867,0.516332757300485,0.140803134391134,4,54,FALSE
"66","2_168_11",0,0.0398434813164191,0.0481335434078029,0.0481335434078029,0.503870515857652,0.524111565936283,0.809202400013125,0.282187600438964,0.260912935650707,0.151597787504026,0.928173272177047,0.172454556814008,0.237686952773991,0.820809671833621,0.383180077346713,0.887400484459104,0.857867384307589,0.305320897138283,0.0627893214365833,0.469266579373793,0.576052679466262,0.0763383231096318,4,54,FALSE
